token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
209-1	BO104	209	eh,	eh	linguistic	Intonation=weakly_rising	End=763.856	_	_	_	_	_
210-0	BO104	210	allora	allora	linguistic	_	Begin=768.401	_	_	_	_	_
210-1	BO104	210	il	il	linguistic	_	_	_	_	_	_	_
210-2	BO104	210	programma	programma	linguistic	_	_	_	_	_	_	_
210-3	BO104	210	del	del	linguistic	_	_	_	_	_	_	_
210-4	BO104	210	duemlia	duemlia	linguistic	_	_	_	_	_	_	_
210-5	BO104	210	e	e	linguistic	_	_	_	_	_	_	_
210-6	BO104	210	s~	s~	linguistic	Interrupted=Yes	_	_	_	_	_	_
210-7	BO104	210	ah,	ah	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
210-8	BO104	210	hai	hai	linguistic	_	_	_	_	_	_	_
210-9	BO104	210	ragione.	ragione	linguistic	Intonation=Falling	_	_	_	_	_	_
210-10	BO104	210	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
210-11	BO104	210	avevo	avevo	linguistic	_	_	_	_	_	_	_
210-12	BO104	210	tolto	tolto	linguistic	_	_	_	_	_	_	_
210-13	BO104	210	nel	nel	linguistic	_	_	_	_	_	_	_
210-14	BO104	210	e:	e	linguistic	_	_	0x1	_	_	_	_
210-15	BO104	210	dicias~	dicias~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[34]
210-16	BO104	210	sì,	sì	linguistic	Intonation=weakly_rising	_	_	_	_	_	SR[34]
210-17	BO104	210	sedici	sedici	linguistic	_	_	_	_	_	_	SR[34]
210-18	BO104	210	diciazzette.	diciazzette	linguistic	Intonation=Falling	_	_	_	_	_	SR[34]
210-19	BO104	210	okay.	okay	linguistic	Intonation=Falling	End=774.393	_	_	_	_	_
211-0	BO104	211	va	va	linguistic	_	Begin=787.38	_	_	_	_	_
211-1	BO104	211	bene,	bene	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
211-2	BO104	211	allora	allora	linguistic	_	_	_	_	_	_	_
211-3	BO104	211	senti	senti	linguistic	_	_	_	_	_	_	_
211-4	BO104	211	invece	invece	linguistic	_	_	_	_	_	_	_
211-5	BO104	211	il	il	linguistic	_	_	_	_	_	_	_
211-6	BO104	211	manuale	manuale	linguistic	_	_	_	_	_	_	_
211-7	BO104	211	di	di	linguistic	_	_	_	_	_	_	_
211-8	BO104	211	glottodidattica,	glottodidattica	linguistic	Intonation=weakly_rising	End=790.6	_	_	_	_	_
212-0	BO105	212	sì,	sì	linguistic	Intonation=weakly_rising	Begin=790.72|End=791.161	_	_	_	_	BC
213-0	BO104	213	chini	chini	linguistic	_	Begin=791.88	_	_	_	_	_
213-1	BO104	213	bosisio.	bosisio	linguistic	Intonation=Falling	End=793.28	_	_	_	_	_
214-0	BO105	214	sì,	sì	linguistic	Intonation=weakly_rising	Begin=793.31|End=793.62	_	_	_	_	BC
215-0	BO104	215	e::hm	ehm	linguistic	_	Begin=793.66|End=795.493	0x2	_	_	_	FP
216-0	BO104	216	ad	ad	linguistic	_	Begin=795.761	_	_	_	_	_
216-1	BO104	216	un	un	linguistic	_	_	_	_	_	_	_
216-2	BO104	216	certo	certo	linguistic	_	_	_	_	_	_	_
216-3	BO104	216	punto,	punto	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
216-4	BO104	216	si	si	linguistic	_	_	_	_	_	_	_
216-5	BO104	216	parla	parla	linguistic	_	_	_	_	_	_	_
216-6	BO104	216	della::,	della	linguistic	Intonation=weakly_rising	End=798.388	4x2	_	_	_	SR[35]
217-0	BO104	217	diciamo	diciamo	linguistic	_	Begin=799.598	_	_	_	_	SR[35]
217-1	BO104	217	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[35]
217-2	BO104	217	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	SR[35]
217-3	BO104	217	apprendimento	apprendimento	linguistic	_	_	_	_	_	_	SR[35]
217-4	BO104	217	linguistico,	linguistico	linguistic	Intonation=weakly_rising	End=802.1	_	_	_	_	_
218-0	BO104	218	di	di	linguistic	_	Begin=802.143	_	_	_	_	_
218-1	BO104	218	come	come	linguistic	_	_	_	_	_	_	_
218-2	BO104	218	può	può	linguistic	_	_	_	_	_	_	_
218-3	BO104	218	variare	variare	linguistic	_	_	_	_	_	_	_
218-4	BO104	218	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
218-5	BO104	218	apprendimento	apprendimento	linguistic	_	_	_	_	_	_	_
218-6	BO104	218	linguistico,	linguistico	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
218-7	BO104	218	in	in	linguistic	_	_	_	_	_	_	_
218-8	BO104	218	riferimento	riferimento	linguistic	_	_	_	_	_	_	_
218-9	BO104	218	ad	ad	linguistic	_	_	_	_	_	_	_
218-10	BO104	218	alcune	alcune	linguistic	_	_	_	_	_	_	_
218-11	BO104	218	caratteristiche	caratteristiche	linguistic	_	_	_	_	_	_	_
218-12	BO104	218	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
218-13	BO104	218	apprendente.	apprendente	linguistic	Intonation=Falling	End=806.925	_	_	_	_	_
219-0	BO105	219	sì	sì	linguistic	_	Begin=807.32|End=807.62	_	_	_	_	BC
220-0	BO104	220	che	che	linguistic	_	Begin=807.653	_	_	_	_	_
220-1	BO104	220	vengono	vengono	linguistic	_	_	_	_	_	_	_
220-2	BO104	220	anche	anche	linguistic	_	_	_	_	_	_	_
220-3	BO104	220	chiamati	chiamati	linguistic	_	_	_	_	_	_	_
220-4	BO104	220	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
220-5	BO104	220	fattori	fattori	linguistic	_	_	_	_	_	_	_
220-6	BO104	220	interni,	interni	linguistic	Intonation=weakly_rising	End=810.141	_	_	_	_	_
221-0	BO105	221	okay	okay	linguistic	_	Begin=810.206	_	_	_	_	BC[7]
221-1	BO105	221	[sì].	sì	linguistic	Intonation=Falling	End=811.138	_	_	_	0-2(45)	BC[7]
222-0	BO104	222	[mh]	mh	linguistic	_	Begin=810.9|End=811.13	_	_	_	0-2(45)	BC
223-0	BO105	223	allora,	allora	linguistic	Intonation=weakly_rising	Begin=811.526|End=812.0	_	_	_	_	_
224-0	BO104	224	in	in	linguistic	_	Begin=812.275	_	_	_	_	_
224-1	BO104	224	che	che	linguistic	_	_	_	_	_	_	_
224-2	BO104	224	modo	modo	linguistic	_	_	_	_	_	_	_
224-3	BO104	224	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
224-4	BO104	224	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
224-5	BO104	224	insegnate,	insegnate	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
224-6	BO104	224	può	può	linguistic	_	_	_	_	_	_	_
224-7	BO104	224	tenere	tenere	linguistic	_	_	_	_	_	_	_
224-8	BO104	224	in	in	linguistic	_	_	_	_	_	_	_
224-9	BO104	224	considerazione	considerazione	linguistic	_	_	_	_	_	_	_
224-10	BO104	224	di	di	linguistic	_	_	_	_	_	_	_
224-11	BO104	224	alcune	alcune	linguistic	_	_	_	_	_	_	_
224-12	BO104	224	caratteristiche	caratteristiche	linguistic	_	_	_	_	_	_	_
224-13	BO104	224	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
224-14	BO104	224	apprendente	apprendente	linguistic	_	_	_	_	_	_	_
224-15	BO104	224	per	per	linguistic	_	_	_	_	_	_	_
224-16	BO104	224	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
224-17	BO104	224	adattare	adattare	linguistic	_	_	_	_	_	_	_
224-18	BO104	224	la	la	linguistic	_	_	_	_	_	_	_
224-19	BO104	224	didattica	didattica	linguistic	_	_	_	_	_	_	_
224-20	BO104	224	affinché	affinché	linguistic	_	_	_	_	_	_	_
224-21	BO104	224	sia	sia	linguistic	_	_	_	_	_	_	_
224-22	BO104	224	più	più	linguistic	_	_	_	_	_	_	_
224-23	BO104	224	efficace,	efficace	linguistic	Intonation=weakly_rising	End=820.425	_	_	_	_	_
225-0	BO104	225	per::	per	linguistic	_	Begin=820.723|End=821.443	2x2	_	_	_	_
226-0	BO104	226	per	per	linguistic	_	Begin=821.743	_	_	_	_	_
226-1	BO104	226	il	il	linguistic	_	_	_	_	_	_	_
226-2	BO104	226	suo	suo	linguistic	_	_	_	_	_	_	_
226-3	BO104	226	gruppo	gruppo	linguistic	_	_	_	_	_	_	_
226-4	BO104	226	per	per	linguistic	_	_	_	_	_	_	SR[36]
226-5	BO104	226	il	il	linguistic	_	_	_	_	_	_	SR[36]
226-6	BO104	226	suo	suo	linguistic	_	_	_	_	_	_	SR[36]
226-7	BO104	226	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	SR[36]
226-8	BO104	226	per	per	linguistic	_	_	_	_	_	_	SR[36]
226-9	BO104	226	i	i	linguistic	_	_	_	_	_	_	SR[36]
226-10	BO104	226	propri	propri	linguistic	_	_	_	_	_	_	SR[36]
226-11	BO104	226	studenti.	studenti	linguistic	Intonation=Falling	End=824.82	_	_	_	_	SR[36]
227-0	BO105	227	allora,	allora	linguistic	Intonation=weakly_rising	Begin=824.835	_	_	_	_	_
227-1	BO105	227	e::hm	ehm	linguistic	_	_	0x2	_	_	_	FP
227-2	BO105	227	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
227-3	BO105	227	insegnante	insegnante	linguistic	_	_	_	_	_	_	_
227-4	BO105	227	deve,	deve	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
227-5	BO105	227	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
227-6	BO105	227	innanzitutto	innanzitutto	linguistic	_	_	_	_	_	_	_
227-7	BO105	227	tenere	tenere	linguistic	_	_	_	_	_	_	_
227-8	BO105	227	in	in	linguistic	_	_	_	_	_	_	_
227-9	BO105	227	considerazione	considerazione	linguistic	_	_	_	_	_	_	_
227-10	BO105	227	i::	i	linguistic	_	_	0x2	_	_	_	_
227-11	BO105	227	i	i	linguistic	_	_	_	_	_	_	_
227-12	BO105	227	vari	vari	linguistic	_	_	_	_	_	_	_
227-13	BO105	227	fattori,	fattori	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
227-14	BO105	227	che:	che	linguistic	_	_	2x1	_	_	_	_
227-15	BO105	227	emergono	emergono	linguistic	_	_	_	_	_	_	_
227-16	BO105	227	dalla	dalla	linguistic	_	_	_	_	_	_	_
227-17	BO105	227	sua	sua	linguistic	_	_	_	_	_	_	_
227-18	BO105	227	classe.	classe	linguistic	Intonation=Falling	_	_	_	_	_	_
227-19	BO105	227	nel	nel	linguistic	_	_	_	_	_	_	_
227-20	BO105	227	senso	senso	linguistic	_	End=833.31	_	_	_	_	_
228-0	BO105	228	e::hm	ehm	linguistic	_	Begin=833.67	0x2	_	_	_	FP
228-1	BO105	228	gli	gli	linguistic	_	_	_	_	_	_	_
228-2	BO105	228	stili	stili	linguistic	_	_	_	_	_	_	_
228-3	BO105	228	cognitivi,	cognitivi	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
228-4	BO105	228	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
228-5	BO105	228	e::hm	ehm	linguistic	_	_	0x2	_	_	_	FP
228-6	BO105	228	le	le	linguistic	_	_	_	_	_	_	_
228-7	BO105	228	preferenze	preferenze	linguistic	_	_	_	_	_	_	_
228-8	BO105	228	anche	anche	linguistic	_	_	_	_	_	_	_
228-9	BO105	228	degli	degli	linguistic	_	_	_	_	_	_	_
228-10	BO105	228	studenti.	studenti	linguistic	Intonation=Falling	End=839.061	_	_	_	_	_
229-0	BO105	229	infatti	infatti	linguistic	_	Begin=839.81	_	_	_	_	_
229-1	BO105	229	può	può	linguistic	_	_	_	_	_	_	_
229-2	BO105	229	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
229-3	BO105	229	appunto	appunto	linguistic	_	_	_	_	_	_	_
229-4	BO105	229	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
229-5	BO105	229	e:hm	ehm	linguistic	_	_	0x1	_	_	_	FP
229-6	BO105	229	avere	avere	linguistic	_	_	_	_	_	_	_
229-7	BO105	229	un	un	linguistic	_	_	_	_	_	_	_
229-8	BO105	229	dialogo	dialogo	linguistic	_	_	_	_	_	_	_
229-9	BO105	229	con	con	linguistic	_	_	_	_	_	_	_
229-10	BO105	229	gli	gli	linguistic	_	_	_	_	_	_	_
229-11	BO105	229	studenti	studenti	linguistic	_	_	_	_	_	_	_
229-12	BO105	229	per	per	linguistic	_	_	_	_	_	_	_
229-13	BO105	229	capire	capire	linguistic	_	_	_	_	_	_	_
229-14	BO105	229	qual	qual	linguistic	_	_	_	_	_	_	_
229-15	BO105	229	è	è	linguistic	_	_	_	_	_	_	_
229-16	BO105	229	anche	anche	linguistic	_	_	_	_	_	_	_
229-17	BO105	229	secondo	secondo	linguistic	_	_	_	_	_	_	_
229-18	BO105	229	loro	loro	linguistic	_	_	_	_	_	_	_
229-19	BO105	229	il	il	linguistic	_	_	_	_	_	_	_
229-20	BO105	229	metodo	metodo	linguistic	_	_	_	_	_	_	_
229-21	BO105	229	migliore	migliore	linguistic	_	_	_	_	_	_	_
229-22	BO105	229	di	di	linguistic	_	_	_	_	_	_	_
229-23	BO105	229	insegnamento,	insegnamento	linguistic	Intonation=weakly_rising	End=847.0	_	_	_	_	_
230-0	BO105	230	tenere	tenere	linguistic	_	Begin=847.716	_	_	_	_	_
230-1	BO105	230	in	in	linguistic	_	_	_	_	_	_	_
230-2	BO105	230	considerazione	considerazione	linguistic	_	_	_	_	_	_	_
230-3	BO105	230	ovviamente	ovviamente	linguistic	_	_	_	_	_	_	_
230-4	BO105	230	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
230-5	BO105	230	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
230-6	BO105	230	età	età	linguistic	_	_	_	_	_	_	_
230-7	BO105	230	degli	degli	linguistic	_	_	_	_	_	_	_
230-8	BO105	230	apprendenti,	apprendenti	linguistic	Intonation=weakly_rising	End=850.903	_	_	_	_	_
231-0	BO105	231	e:h	eh	linguistic	_	Begin=851.13	0x1	_	_	_	FP
231-1	BO105	231	e	e	linguistic	_	_	_	_	_	_	_
231-2	BO105	231	le:	le	linguistic	_	_	1x1	_	_	_	_
231-3	BO105	231	diverse	diverse	linguistic	_	_	_	_	_	_	_
231-4	BO105	231	esperienze	esperienze	linguistic	_	_	_	_	_	_	_
231-5	BO105	231	precedenti	precedenti	linguistic	_	_	_	_	_	_	_
231-6	BO105	231	che	che	linguistic	_	_	_	_	_	_	_
231-7	BO105	231	hanno	hanno	linguistic	_	_	_	_	_	_	_
231-8	BO105	231	avuto	avuto	linguistic	_	_	_	_	_	_	_
231-9	BO105	231	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
231-10	BO105	231	in	in	linguistic	_	_	_	_	_	_	_
231-11	BO105	231	ambito	ambito	linguistic	_	_	_	_	_	_	_
231-12	BO105	231	sempre	sempre	linguistic	_	_	_	_	_	_	_
231-13	BO105	231	linguistico	linguistico	linguistic	_	_	_	_	_	_	_
231-14	BO105	231	in	in	linguistic	_	_	_	_	_	_	_
231-15	BO105	231	questo	questo	linguistic	_	_	_	_	_	_	_
231-16	BO105	231	caso.	caso	linguistic	Intonation=Falling	End=856.141	_	_	_	_	_
232-0	BO105	232	ma	ma	linguistic	_	Begin=856.4	_	_	_	_	_
232-1	BO105	232	anche:	anche	linguistic	_	_	4x1	_	_	_	_
232-2	BO105	232	ma	ma	linguistic	_	_	_	_	_	_	_
232-3	BO105	232	anche	anche	linguistic	_	_	_	_	_	_	_
232-4	BO105	232	generale.	generale	linguistic	Intonation=Falling	End=858.14	_	_	_	_	_
233-0	BO105	233	m:::	m	linguistic	_	Begin=859.1|End=860.298	0x3	_	_	_	FP
234-0	BO105	234	la	la	linguistic	_	Begin=861.953	_	_	_	_	_
234-1	BO105	234	domanda	domanda	linguistic	_	_	_	_	_	_	_
234-2	BO105	234	è	è	linguistic	_	_	_	_	_	_	_
234-3	BO105	234	come	come	linguistic	_	_	_	_	_	_	_
234-4	BO105	234	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
234-5	BO105	234	può	può	linguistic	_	_	_	_	_	_	_
234-6	BO105	234	adattar[si],	adattarsi	linguistic	Intonation=weakly_rising	End=863.923	_	_	_	7-9(46)	_
235-0	BO104	235	[no]	no	linguistic	_	Begin=863.526	_	_	_	0-2(46)	_
235-1	BO104	235	se	se	linguistic	_	_	_	_	_	_	_
235-2	BO104	235	puoi::	puoi	linguistic	_	_	3x2	_	_	_	_
235-3	BO104	235	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
235-4	BO104	235	parlarmi	parlarmi	linguistic	_	_	_	_	_	_	_
235-5	BO104	235	in	in	linguistic	_	_	_	_	_	_	_
235-6	BO104	235	modo	modo	linguistic	_	_	_	_	_	_	_
235-7	BO104	235	p~	p~	linguistic	Interrupted=Yes	_	_	_	_	_	_
235-8	BO104	235	approfondito,	approfondito	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
235-9	BO104	235	di	di	linguistic	_	_	_	_	_	_	_
235-10	BO104	235	questi:	questi	linguistic	_	_	5x1	_	_	_	_
235-11	BO104	235	[fattori	fattori	linguistic	_	_	_	_	_	0-7(47)	_
235-12	BO104	235	interni,	interni	linguistic	Intonation=weakly_rising	_	_	_	_	0-7(47)	_
235-13	BO104	235	sì	sì	linguistic	_	_	_	_	_	0-2(47)	_
235-14	BO104	235	sì]	sì	linguistic	_	End=869.02	_	_	_	0-2(47)	_
236-0	BO105	236	[ah	ah	linguistic	_	Begin=867.616	_	_	_	0-2(47)	BC[8]
236-1	BO105	236	okay	okay	linguistic	_	_	_	_	_	0-4(47)	BC[8]
236-2	BO105	236	okay.	okay	linguistic	Intonation=Falling	_	_	_	_	0-4(47)	BC[8]
236-3	BO105	236	okay].	okay	linguistic	Intonation=Falling	End=869.02	_	_	_	0-4(47)	BC[8]
237-0	BO105	237	allora	allora	linguistic	_	Begin=869.36	_	_	_	_	_
237-1	BO105	237	e::hm	ehm	linguistic	_	_	0x2	_	_	_	FP
237-2	BO105	237	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
237-3	BO105	237	insegnnamento,	insegnnamento	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
237-4	BO105	237	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
237-5	BO105	237	mh	mh	linguistic	_	_	_	_	_	_	FP
237-6	BO105	237	varia	varia	linguistic	_	_	_	_	_	_	_
237-7	BO105	237	in	in	linguistic	_	_	_	_	_	_	_
237-8	BO105	237	base	base	linguistic	_	_	_	_	_	_	_
237-9	BO105	237	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
237-10	BO105	237	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_	_
237-11	BO105	237	età,	età	linguistic	Intonation=weakly_rising	End=873.03	_	_	_	_	_
238-0	BO105	238	in	in	linguistic	_	Begin=873.27	_	_	_	_	_
238-1	BO105	238	quanto	quanto	linguistic	_	_	_	_	_	_	_
238-2	BO105	238	sono	sono	linguistic	_	_	_	_	_	_	_
238-3	BO105	238	stati:	stati	linguistic	_	_	4x1	_	_	_	_
238-4	BO105	238	individuati	individuati	linguistic	_	_	_	_	_	_	_
238-5	BO105	238	dei	dei	linguistic	_	_	_	_	_	_	_
238-6	BO105	238	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
238-7	BO105	238	periodi	periodi	linguistic	_	_	_	_	_	_	_
238-8	BO105	238	critici.	critici	linguistic	Intonation=Falling	End=877.48	_	_	_	_	_
239-0	BO105	239	inizialmente	inizialmente	linguistic	_	Begin=877.63	_	_	_	_	_
239-1	BO105	239	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
239-2	BO105	239	eh	eh	linguistic	_	_	_	_	_	_	FP
239-3	BO105	239	si	si	linguistic	_	_	_	_	_	_	_
239-4	BO105	239	parlava	parlava	linguistic	_	_	_	_	_	_	_
239-5	BO105	239	di	di	linguistic	_	_	_	_	_	_	_
239-6	BO105	239	un	un	linguistic	_	_	_	_	_	_	_
239-7	BO105	239	solo	solo	linguistic	_	_	_	_	_	_	_
239-8	BO105	239	periodo	periodo	linguistic	_	_	_	_	_	_	_
239-9	BO105	239	critico	critico	linguistic	_	_	_	_	_	_	_
239-10	BO105	239	mentre	mentre	linguistic	_	_	_	_	_	_	_
239-11	BO105	239	nel	nel	linguistic	_	_	_	_	_	_	_
239-12	BO105	239	tempo	tempo	linguistic	_	_	_	_	_	_	_
239-13	BO105	239	si	si	linguistic	_	_	_	_	_	_	_
239-14	BO105	239	sono	sono	linguistic	_	_	_	_	_	_	_
239-15	BO105	239	sviluppati	sviluppati	linguistic	_	_	_	_	_	_	_
239-16	BO105	239	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
239-17	BO105	239	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
239-18	BO105	239	tre	tre	linguistic	_	_	_	_	_	_	SR[37]
239-19	BO105	239	periodi	periodi	linguistic	_	_	_	_	_	_	SR[37]
239-20	BO105	239	criti~	criti~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[37]
239-21	BO105	239	si	si	linguistic	_	_	_	_	_	_	SR[37]
239-22	BO105	239	è	è	linguistic	_	_	_	_	_	_	SR[37]
239-23	BO105	239	parlato	parlato	linguistic	_	_	_	_	_	_	SR[37]
239-24	BO105	239	diciamo,	diciamo	linguistic	Intonation=weakly_rising	_	_	_	_	_	SR[37]
239-25	BO105	239	di	di	linguistic	_	_	_	_	_	_	SR[37]
239-26	BO105	239	tre	tre	linguistic	_	_	_	_	_	_	SR[37]
239-27	BO105	239	periodi	periodi	linguistic	_	_	_	_	_	_	SR[37]
239-28	BO105	239	critici,	critici	linguistic	Intonation=weakly_rising	End=886.13	_	_	_	_	SR[37]
240-0	BO105	240	quello	quello	linguistic	_	Begin=886.506	_	_	_	_	_
240-1	BO105	240	per	per	linguistic	_	_	_	_	_	_	_
240-2	BO105	240	la	la	linguistic	_	_	_	_	_	_	_
240-3	BO105	240	fonologia,	fonologia	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
240-4	BO105	240	che:	che	linguistic	_	_	2x1	_	_	_	_
240-5	BO105	240	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
240-6	BO105	240	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
240-7	BO105	240	che	che	linguistic	_	_	_	_	_	_	_
240-8	BO105	240	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
240-9	BO105	240	si	si	linguistic	_	_	_	_	_	_	_
240-10	BO105	240	si	si	linguistic	_	_	_	_	_	_	_
240-11	BO105	240	pensa	pensa	linguistic	_	_	_	_	_	_	_
240-12	BO105	240	che	che	linguistic	_	_	_	_	_	_	_
240-13	BO105	240	un	un	linguistic	_	_	_	_	_	_	_
240-14	BO105	240	parlan~	parlan~	linguistic	Interrupted=Yes	_	_	_	_	_	_
240-15	BO105	240	che	che	linguistic	_	_	_	_	_	_	_
240-16	BO105	240	un	un	linguistic	_	_	_	_	_	_	_
240-17	BO105	240	parlante,	parlante	linguistic	Intonation=weakly_rising	End=892.97	_	_	_	_	_
241-0	BO105	241	e::hm	ehm	linguistic	_	Begin=893.346|End=894.185	0x2	_	_	_	FP
242-0	BO105	242	apprenda	apprenda	linguistic	_	Begin=894.373	_	_	_	_	_
242-1	BO105	242	nel	nel	linguistic	_	_	_	_	_	_	_
242-2	BO105	242	miglior	miglior	linguistic	_	_	_	_	_	_	_
242-3	BO105	242	modo	modo	linguistic	_	_	_	_	_	_	_
242-4	BO105	242	la	la	linguistic	_	_	_	_	_	_	_
242-5	BO105	242	fonologia	fonologia	linguistic	_	_	_	_	_	_	_
242-6	BO105	242	di	di	linguistic	_	_	_	_	_	_	_
242-7	BO105	242	una	una	linguistic	_	_	_	_	_	_	_
242-8	BO105	242	lingua,	lingua	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
242-9	BO105	242	fino	fino	linguistic	_	_	_	_	_	_	_
242-10	BO105	242	ai	ai	linguistic	_	_	_	_	_	_	_
242-11	BO105	242	quattro	quattro	linguistic	_	_	_	_	_	_	_
242-12	BO105	242	o	o	linguistic	_	_	_	_	_	_	_
242-13	BO105	242	sette	sette	linguistic	_	_	_	_	_	_	_
242-14	BO105	242	anni,	anni	linguistic	Intonation=weakly_rising	End=898.06	_	_	_	_	_
243-0	BO105	243	mentre	mentre	linguistic	_	Begin=898.613	_	_	_	_	_
243-1	BO105	243	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
243-2	BO105	243	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
243-3	BO105	243	la	la	linguistic	_	_	_	_	_	_	_
243-4	BO105	243	morfologia	morfologia	linguistic	_	_	_	_	_	_	_
243-5	BO105	243	e	e	linguistic	_	_	_	_	_	_	_
243-6	BO105	243	la	la	linguistic	_	_	_	_	_	_	_
243-7	BO105	243	sintassi,	sintassi	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
243-8	BO105	243	il	il	linguistic	_	_	_	_	_	_	_
243-9	BO105	243	periodo	periodo	linguistic	_	_	_	_	_	_	_
243-10	BO105	243	critico	critico	linguistic	_	_	_	_	_	_	_
243-11	BO105	243	finisce	finisce	linguistic	_	_	_	_	_	_	_
243-12	BO105	243	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
243-13	BO105	243	circa	circa	linguistic	_	_	_	_	_	_	_
243-14	BO105	243	intorno	intorno	linguistic	_	_	_	_	_	_	_
243-15	BO105	243	ai	ai	linguistic	_	_	_	_	_	_	_
243-16	BO105	243	quindici	quindici	linguistic	_	_	_	_	_	_	_
243-17	BO105	243	sedic'	sedic'	linguistic	SpaceAfter=No	_	_	_	_	_	_
243-18	BO105	243	anni,	anni	linguistic	Intonation=weakly_rising	End=904.37	_	_	_	_	_
244-0	BO105	244	per	per	linguistic	_	Begin=904.866	_	_	_	_	_
244-1	BO105	244	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
244-2	BO105	244	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
244-3	BO105	244	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
244-4	BO105	244	la	la	linguistic	_	_	_	_	_	_	_
244-5	BO105	244	pragmatica	pragmatica	linguistic	_	_	_	_	_	_	_
244-6	BO105	244	e	e	linguistic	_	_	_	_	_	_	_
244-7	BO105	244	le	le	linguistic	_	_	_	_	_	_	_
244-8	BO105	244	altre	altre	linguistic	_	_	_	_	_	_	_
244-9	BO105	244	dimensioni	dimensioni	linguistic	_	_	_	_	_	_	_
244-10	BO105	244	del	del	linguistic	_	_	_	_	_	_	_
244-11	BO105	244	linguaggio,	linguaggio	linguistic	Intonation=weakly_rising	End=908.74	_	_	_	_	_
245-0	BO105	245	invece	invece	linguistic	_	Begin=909.011	_	_	_	_	_
245-1	BO105	245	varia	varia	linguistic	_	_	_	_	_	_	_
245-2	BO105	245	da	da	linguistic	_	_	_	_	_	_	_
245-3	BO105	245	persona	persona	linguistic	_	_	_	_	_	_	_
245-4	BO105	245	a	a	linguistic	_	_	_	_	_	_	_
245-5	BO105	245	persona.	persona	linguistic	Intonation=Falling	End=910.555	_	_	_	_	_
246-0	BO105	246	m:::	m	linguistic	_	Begin=911.68|End=913.003	0x3	_	_	_	FP
247-0	BO105	247	questo,	questo	linguistic	Intonation=weakly_rising	Begin=914.601	_	_	_	_	_
247-1	BO105	247	accade	accade	linguistic	_	_	_	_	_	_	_
247-2	BO105	247	in	in	linguistic	_	_	_	_	_	_	_
247-3	BO105	247	quanto,	quanto	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
