token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
164-4	BO089	164	rivista	rivista	linguistic	_	_	_	_	_	_	_
164-5	BO089	164	lo::	lo	linguistic	ProsodicLink=Yes	_	1x2	_	_	_	_
164-6	BO089	164	m:::h,	mh	linguistic	Intonation=WeaklyRising	End=487.764	0x3	_	_	_	FP
165-0	BO089	165	eh	eh	linguistic	_	Begin=488.47	_	_	_	_	FP
165-1	BO089	165	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
165-2	BO089	165	m::h,	mh	linguistic	Intonation=WeaklyRising	End=489.107	0x2	_	_	_	FP
166-0	BO089	166	la	la	linguistic	_	Begin=489.489	_	_	_	_	_
166-1	BO089	166	devo	devo	linguistic	_	_	_	_	_	_	_
166-2	BO089	166	dire,	dire	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
166-3	BO089	166	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
166-4	BO089	166	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
166-5	BO089	166	ana[lizzandola	analizzandola	linguistic	_	_	_	_	_	3-13(41)	_
166-6	BO089	166	tutta]?	tutta	linguistic	Intonation=Rising	End=491.812	_	_	_	0-5(41)	_
167-0	BO087	167	[sì	sì	linguistic	_	Begin=490.77	_	_	_	0-2(41)	_
167-1	BO087	167	sì	sì	linguistic	_	_	_	_	_	0-2(41)	_
167-2	BO087	167	sì]	sì	linguistic	_	_	_	_	_	0-2(41)	_
167-3	BO087	167	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
167-4	BO087	167	sì	sì	linguistic	_	_	_	_	_	_	_
167-5	BO087	167	[sì].	sì	linguistic	Intonation=Falling	End=492.161	_	_	_	0-2(42)	_
168-0	BO089	168	[cioè]	cioè	linguistic	_	Begin=491.916	_	_	_	0-4(42)	_
168-1	BO089	168	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
168-2	BO089	168	m:h	mh	linguistic	_	_	0x1	_	_	_	FP
168-3	BO089	168	dal	dal	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
168-4	BO089	168	[e::h	eh	linguistic	_	_	0x2	_	_	0-2(43)	FP
168-5	BO089	168	dal	dal	linguistic	_	_	_	_	_	0-3(43)	_
168-6	BO089	168	titolo],	titolo	linguistic	Intonation=WeaklyRising	End=493.871	_	_	_	0-6(43)	_
169-0	BO087	169	[proceda	proceda	linguistic	_	Begin=492.574	_	_	_	0-7(43)	_
169-1	BO087	169	nello	nello	linguistic	_	_	_	_	_	0-5(43)	_
169-2	BO087	169	specifico],	specifico	linguistic	Intonation=WeaklyRising	_	_	_	_	0-9(43)	_
169-3	BO087	169	si	si	linguistic	_	_	_	_	_	_	_
169-4	BO087	169	tratta	tratta	linguistic	_	_	_	_	_	_	_
169-5	BO087	169	di	di	linguistic	_	_	_	_	_	_	_
169-6	BO087	169	un,	un	linguistic	Intonation=WeaklyRising	End=494.593	_	_	_	_	_
170-0	BO089	170	okay	okay	linguistic	_	Begin=494.645	_	_	_	_	_
170-1	BO089	170	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
170-2	BO089	170	ho	ho	linguistic	_	_	_	_	_	_	_
170-3	BO089	170	m::::h	mh	linguistic	_	_	0x4	_	_	_	FP
170-4	BO089	170	scritto	scritto	linguistic	_	_	_	_	_	_	_
170-5	BO089	170	il	il	linguistic	_	_	_	_	_	_	_
170-6	BO089	170	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
170-7	BO089	170	titolo	titolo	linguistic	_	_	_	_	_	_	_
170-8	BO089	170	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
170-9	BO089	170	autore	autore	linguistic	_	_	_	_	_	_	_
170-10	BO089	170	cinese,	cinese	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
170-11	BO089	170	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
170-12	BO089	170	in	in	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
170-13	BO089	170	e:::h	eh	linguistic	_	_	0x3	_	_	_	FP
170-14	BO089	170	maiuscolo,	maiuscolo	linguistic	Intonation=WeaklyRising	End=500.697	_	_	_	_	_
171-0	BO089	171	e:::h	eh	linguistic	ProsodicLink=Yes	Begin=500.889	0x3	_	_	_	FP[62]
171-1	BO089	171	[m::h],	mh	linguistic	Intonation=WeaklyRising	End=501.689	0x2	_	_	0-2(44)	FP[62]
172-0	BO087	172	[il]	il	linguistic	_	Begin=501.409	_	_	_	0-2(44)	OR[94]
172-1	BO087	172	nome	nome	linguistic	_	_	_	_	_	_	OR[94]
172-2	BO087	172	[dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(45)	OR[94]
172-3	BO087	172	autore	autore	linguistic	_	_	_	_	_	0-6(45)	OR[94]
172-4	BO087	172	cinese],	cinese	linguistic	Intonation=WeaklyRising	End=503.14	_	_	_	0-6(45)	OR[94]
173-0	BO089	173	[il	il	linguistic	_	Begin=502.09	_	_	_	0-2(45)	_
173-1	BO089	173	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(45)	_
173-2	BO089	173	il	il	linguistic	_	_	_	_	_	0-2(45)	_
173-3	BO089	173	nome	nome	linguistic	_	_	_	_	_	0-4(45)	_
173-4	BO089	173	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(45)	_
173-5	BO089	173	au]tore	autore	linguistic	_	_	_	_	_	0-2(45)	_
173-6	BO089	173	cinese	cinese	linguistic	_	_	_	_	_	_	_
173-7	BO089	173	in	in	linguistic	_	_	_	_	_	_	_
173-8	BO089	173	maiuscolo,	maiuscolo	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
173-9	BO089	173	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
173-10	BO089	173	[ho	ho	linguistic	_	_	_	_	_	0-2(46)	_
173-11	BO089	173	ripor~]	ripor~	linguistic	Interrupted=Yes	End=505.216	_	_	_	0-6(46)	_
174-0	BO087	174	[che	che	linguistic	_	Begin=504.605	_	_	_	0-3(46)	_
174-1	BO087	174	è	è	linguistic	_	_	_	_	_	0-1(46)	_
174-2	BO087	174	gu]muo:::	gumuo	linguistic	_	_	4x3	_	_	0-2(46)	_
174-3	BO087	174	ru	ru	linguistic	_	End=505.59	_	_	_	_	_
175-0	BO089	175	guo:	guo	linguistic	_	Begin=505.6	2x1	_	_	_	BC[16]
175-1	BO089	175	moruo.	moruo	linguistic	Intonation=Falling	End=506.535	_	_	_	_	BC[16]
176-0	BO087	176	guo	guo	linguistic	_	Begin=506.54	_	_	_	_	_
176-1	BO087	176	moruo.	moruo	linguistic	Intonation=Falling	End=507.26	_	_	_	_	_
177-0	BO089	177	guo	guo	linguistic	_	Begin=507.26	_	_	_	_	BC[17]
177-1	BO089	177	moruo.	moruo	linguistic	Intonation=Falling	End=508.013	_	_	_	_	BC[17]
178-0	BO089	178	e::	e	linguistic	_	Begin=508.165	0x2	_	_	_	_
178-1	BO089	178	ho	ho	linguistic	_	_	_	_	_	_	_
178-2	BO089	178	riportato	riportato	linguistic	_	_	_	_	_	_	_
178-3	BO089	178	anche:::	anche	linguistic	ProsodicLink=Yes	_	4x3	_	_	_	_
178-4	BO089	178	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
178-5	BO089	178	i	i	linguistic	_	_	_	_	_	_	_
178-6	BO089	178	relativi	relativi	linguistic	_	_	_	_	_	_	_
178-7	BO089	178	caratteri	caratteri	linguistic	_	_	_	_	_	_	_
178-8	BO089	178	cinesi	cinesi	linguistic	_	_	_	_	_	_	_
178-9	BO089	178	del	del	linguistic	_	_	_	_	_	_	_
178-10	BO089	178	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
178-11	BO089	178	del	del	linguistic	_	_	_	_	_	_	_
178-12	BO089	178	nome,	nome	linguistic	Intonation=WeaklyRising	End=513.113	_	_	_	_	_
179-0	BO087	179	del	del	linguistic	_	Begin=513.206	_	_	_	_	BC[18]
179-1	BO087	179	nome	nome	linguistic	_	_	_	_	_	_	BC[18]
179-2	BO087	179	s[ì].	sì	linguistic	Intonation=Falling	End=514.15	_	_	_	1-2(47)	BC[18]
180-0	BO089	180	[de]l	del	linguistic	_	Begin=514.0	_	_	_	0-2(47)	_
180-1	BO089	180	nome,	nome	linguistic	Intonation=WeaklyRising	End=514.63	_	_	_	_	_
181-0	BO089	181	poi	poi	linguistic	_	Begin=515.014	_	_	_	_	_
181-1	BO089	181	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
181-2	BO089	181	e::h	eh	linguistic	_	_	0x2	_	_	_	FP
181-3	BO089	181	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
181-4	BO089	181	il	il	linguistic	_	_	_	_	_	_	_
181-5	BO089	181	titolo	titolo	linguistic	_	_	_	_	_	_	_
181-6	BO089	181	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
181-7	BO089	181	e::h	eh	linguistic	_	_	0x2	_	_	_	*
181-8	BO089	181	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
181-9	BO089	181	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
181-10	BO089	181	opera	opera	linguistic	_	_	_	_	_	_	_
181-11	BO089	181	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
181-12	BO089	181	[°tradotta°],	tradotta	linguistic	Intonation=WeaklyRising|Volume=Low	End=518.573	_	_	_	0-8(48)	_
182-0	BO087	182	[perché	perché	linguistic	_	Begin=517.299	_	_	_	0-6(48)	_
182-1	BO087	182	ha	ha	linguistic	_	_	_	_	_	0-2(48)	_
182-2	BO087	182	riportato	riportato	linguistic	_	_	_	_	_	0-9(48)	_
182-3	BO087	182	i	i	linguistic	_	_	_	_	_	0-1(48)	_
182-4	BO087	182	carat]teri	caratteri	linguistic	_	_	_	_	_	0-5(48)	_
182-5	BO087	182	cinesi?	cinesi	linguistic	Intonation=Rising	End=519.467	_	_	_	_	_
183-0	BO089	183	m::h	mh	linguistic	_	Begin=520.313	0x2	_	_	_	FP
183-1	BO089	183	per	per	linguistic	_	End=521.019	_	_	_	_	_
184-0	BO089	184	m:h	mh	linguistic	ProsodicLink=Yes	Begin=521.349	0x1	_	_	_	FP
184-1	BO089	184	non	non	linguistic	_	_	_	_	_	_	_
184-2	BO089	184	lo	lo	linguistic	_	_	_	_	_	_	_
184-3	BO089	184	so.	so	linguistic	Intonation=Falling	End=522.241	_	_	_	_	_
185-0	BO089	185	m::h	mh	linguistic	ProsodicLink=Yes	Begin=522.75	0x2	_	_	_	FP
185-1	BO089	185	[in	in	linguistic	_	_	_	_	_	0-2(49)	_
185-2	BO089	185	alcune],	alcune	linguistic	Intonation=WeaklyRising	End=523.897	_	_	_	0-6(49)	_
186-0	BO087	186	[si	si	linguistic	_	Begin=523.073	_	_	_	0-2(49)	_
186-1	BO087	186	usa	usa	linguistic	_	_	_	_	_	0-3(49)	_
186-2	BO087	186	così]	così	linguistic	_	_	_	_	_	0-4(49)	_
186-3	BO087	186	nella	nella	linguistic	_	_	_	_	_	_	_
186-4	BO087	186	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
186-5	BO087	186	che	che	linguistic	_	_	_	_	_	_	_
186-6	BO087	186	lei	lei	linguistic	_	_	_	_	_	_	_
186-7	BO087	186	ha	ha	linguistic	_	_	_	_	_	_	_
186-8	BO087	186	avuto	avuto	linguistic	_	_	_	_	_	_	_
186-9	BO087	186	in	in	linguistic	_	_	_	_	_	_	_
186-10	BO087	186	mano?	mano	linguistic	Intonation=Rising	End=525.946	_	_	_	_	_
187-0	BO089	187	c'	c'	linguistic	SpaceAfter=No	Begin=526.441	_	_	_	_	_
187-1	BO089	187	è	è	linguistic	_	_	_	_	_	_	_
187-2	BO089	187	anche	anche	linguistic	_	_	_	_	_	_	_
187-3	BO089	187	il	il	linguistic	_	_	_	_	_	_	_
187-4	BO089	187	nome	nome	linguistic	_	_	_	_	_	_	_
187-5	BO089	187	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
187-6	BO089	187	in	in	linguistic	_	_	_	_	_	_	_
187-7	BO089	187	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
187-8	BO089	187	in	in	linguistic	_	_	_	_	_	_	_
187-9	BO089	187	cinese	cinese	linguistic	_	_	_	_	_	_	_
187-10	BO089	187	sia	sia	linguistic	_	_	_	_	_	_	_
187-11	BO089	187	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
187-12	BO089	187	opera,	opera	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
187-13	BO089	187	che	che	linguistic	_	_	_	_	_	_	_
187-14	BO089	187	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
187-15	BO089	187	eh	eh	linguistic	_	_	_	_	_	_	FP
187-16	BO089	187	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
187-17	BO089	187	[dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(50)	_
187-18	BO089	187	autor~]	autor~	linguistic	Interrupted=Yes	_	_	_	_	0-6(50)	_
187-19	BO089	187	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
187-20	BO089	187	del,	del	linguistic	Intonation=WeaklyRising	End=531.785	_	_	_	_	_
188-0	BO087	188	[traduttore],	traduttore	linguistic	Intonation=WeaklyRising	Begin=530.58|End=531.507	_	_	_	0-10(50)	_
189-0	BO089	189	dell'	dell'	linguistic	SpaceAfter=No	Begin=532.123	_	_	_	_	_
189-1	BO089	189	autore.	autore	linguistic	Intonation=Falling	End=532.911	_	_	_	_	_
190-0	BO087	190	ah	ah	linguistic	_	Begin=534.033	_	_	_	_	BC
190-1	BO087	190	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
190-2	BO087	190	no	no	linguistic	_	_	_	_	_	_	_
190-3	BO087	190	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
190-4	BO087	190	e	e	linguistic	_	_	_	_	_	_	_
190-5	BO087	190	questo	questo	linguistic	_	_	_	_	_	_	_
190-6	BO087	190	è	è	linguistic	_	_	_	_	_	_	_
190-7	BO087	190	il	il	linguistic	_	_	_	_	_	_	_
190-8	BO087	190	tiolo?	tiolo	linguistic	Intonation=Rising	End=535.54	_	_	_	_	_
191-0	BO089	191	((ride))	((ride))	nonverbalbehavior	_	Begin=534.354|End=535.203	_	_	_	_	_
192-0	BO087	192	lun	lun	linguistic	_	Begin=536.057	_	_	_	_	_
192-1	BO087	192	dun	dun	linguistic	_	_	_	_	_	_	_
192-2	BO087	192	iu	iu	linguistic	_	_	_	_	_	_	_
192-3	BO087	192	ba	ba	linguistic	_	_	_	_	_	_	_
192-4	BO087	192	li	li	linguistic	_	_	_	_	_	_	_
192-5	BO087	192	[min	min	linguistic	_	_	_	_	_	0-3(51)	_
192-6	BO087	192	gin]	gin	linguistic	_	End=538.374	_	_	_	0-3(51)	_
193-0	BO089	193	[sì	sì	linguistic	_	Begin=537.318	_	_	_	0-2(51)	_
193-1	BO089	193	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(51)	_
193-2	BO089	193	è	è	linguistic	_	_	_	_	_	0-1(51)	_
193-3	BO089	193	il	il	linguistic	_	_	_	_	_	0-2(51)	_
193-4	BO089	193	titolo]	titolo	linguistic	_	_	_	_	_	0-6(51)	_
193-5	BO089	193	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
193-6	BO089	193	e::h	eh	linguistic	_	_	0x2	_	_	_	FP
193-7	BO089	193	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
193-8	BO089	193	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
193-10	BO089	193	opera.	opera	linguistic	Intonation=Falling	End=539.72	_	_	_	_	_
194-0	BO089	194	quella	quella	linguistic	_	Begin=539.87	_	_	_	_	_
194-1	BO089	194	tras~	tras~	linguistic	Interrupted=Yes	_	_	_	_	_	_
194-2	BO089	194	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
194-3	BO089	194	traslitterazione	traslitterazione	linguistic	_	_	_	_	_	_	_
194-4	BO089	194	pinyin	pinyin	linguistic	_	_	_	_	_	_	_
194-5	BO089	194	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
194-6	BO089	194	e::h	eh	linguistic	ProsodicLink=Yes	_	0x2	_	_	_	FP[63]
194-7	BO089	194	m::h	mh	linguistic	_	_	0x2	_	_	_	FP[63]
194-8	BO089	194	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
194-9	BO089	194	dei	dei	linguistic	_	_	_	_	_	_	_
194-10	BO089	194	caratteri.	caratteri	linguistic	Intonation=Falling	End=544.666	_	_	_	_	_
195-0	BO089	195	e	e	linguistic	ProsodicLink=Yes	Begin=545.27	_	_	_	_	FP[64]
195-1	BO089	195	m::::h,	mh	linguistic	Intonation=WeaklyRising	End=546.95	0x4	_	_	_	FP[64]
196-0	BO089	196	e:	e	linguistic	_	Begin=547.978	0x1	_	_	_	_
196-1	BO089	196	ho	ho	linguistic	_	_	_	_	_	_	_
196-2	BO089	196	riportato	riportato	linguistic	_	_	_	_	_	_	_
196-3	BO089	196	il	il	linguistic	_	_	_	_	_	_	_
196-4	BO089	196	nome	nome	linguistic	_	_	_	_	_	_	_
196-5	BO089	196	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
196-6	BO089	196	e::h	eh	linguistic	_	_	0x2	_	_	_	FP
196-7	BO089	196	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
196-8	BO089	196	opera	opera	linguistic	_	_	_	_	_	_	_
196-9	BO089	196	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
196-10	BO089	196	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
196-11	BO089	196	tradotta	tradotta	linguistic	_	_	_	_	_	_	_
196-12	BO089	196	in	in	linguistic	_	_	_	_	_	_	_
196-13	BO089	196	itali[ano],	italiano	linguistic	Intonation=WeaklyRising	End=551.943	_	_	_	5-8(52)	_
197-0	BO087	197	[titolo	titolo	linguistic	_	Begin=551.639	_	_	_	0-6(?)	OR[95]
197-1	BO087	197	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(?)	OR[95]
197-2	BO087	197	opera].	opera	linguistic	Intonation=Falling	End=553.017	_	_	_	0-5(?)	OR[95]
198-0	BO089	198	[in	in	linguistic	_	Begin=552.097	_	_	_	0-2(53)	_
198-1	BO089	198	corsi~]	corsi~	linguistic	Interrupted=Yes	_	_	_	_	0-6(53)	_
198-2	BO089	198	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
198-3	BO089	198	titolo	titolo	linguistic	_	_	_	_	_	_	_
198-4	BO089	198	dellopera,	dellopera	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
198-5	BO089	198	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
198-6	BO089	198	in	in	linguistic	_	_	_	_	_	_	_
198-7	BO089	198	[corsivo],	corsivo	linguistic	Intonation=WeaklyRising	End=555.014	_	_	_	0-7(54)	_
199-0	BO087	199	[mi	mi	linguistic	_	Begin=553.918	_	_	_	0-2(54)	_
199-1	BO087	199	dice	dice	linguistic	_	_	_	_	_	0-4(54)	_
199-2	BO087	199	il	il	linguistic	_	_	_	_	_	0-2(54)	_
199-3	BO087	199	titolo]	titolo	linguistic	_	_	_	_	_	0-6(54)	_
199-4	BO087	199	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
199-5	BO087	199	autore	autore	linguistic	_	_	_	_	_	_	_
199-6	BO087	199	e	e	linguistic	_	_	_	_	_	_	_
199-7	BO087	199	il	il	linguistic	_	_	_	_	_	_	_
199-8	BO087	199	nome	nome	linguistic	_	_	_	_	_	_	_
199-9	BO087	199	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_	_
199-10	BO087	199	opera.	opera	linguistic	Intonation=Falling	End=556.466	_	_	_	_	_
200-0	BO089	200	((ride))	((ride))	nonverbalbehavior	_	Begin=556.13	_	_	_	_	_
200-1	BO089	200	[ho	ho	linguistic	_	_	_	_	_	0-2(?)	_
200-2	BO089	200	sbagliato]	sbagliato	linguistic	_	_	_	_	_	0-9(?)	_
200-3	BO089	200	((ride))	((ride))	nonverbalbehavior	_	End=558.12	_	_	_	_	_
201-0	BO087	201	[davvero].	davvero	linguistic	Intonation=Falling	Begin=556.585|End=557.17	_	_	_	0-7(56)	_
202-0	BO087	202	[il	il	linguistic	_	Begin=557.803	_	_	_	0-2(57)	_
202-1	BO087	202	titolo	titolo	linguistic	_	_	_	_	_	0-6(57)	_
202-2	BO087	202	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(57)	_
202-3	BO087	202	opera	opera	linguistic	_	_	_	_	_	0-5(57)	_
202-4	BO087	202	che	che	linguistic	_	_	_	_	_	0-3(57)	_
202-5	BO087	202	è]?	è	linguistic	Intonation=Rising	End=559.605	_	_	_	0-1(57)	_
203-0	BO089	203	[e:::h	eh	linguistic	ProsodicLink=Yes	Begin=558.296	0x3	_	_	0-2(58)	FP[65]
203-1	BO089	203	m:::h],	mh	linguistic	Intonation=WeaklyRising	End=559.299	0x3	_	_	0-2(58)	FP[65]
204-0	BO089	204	poesie	poesie	linguistic	_	Begin=559.9	_	_	_	_	_
204-1	BO089	204	inedite	inedite	linguistic	_	_	_	_	_	_	_
204-2	BO089	204	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
204-3	BO089	204	da	da	linguistic	_	_	_	_	_	_	_
204-4	BO089	204	le	le	linguistic	_	_	_	_	_	_	_
204-5	BO089	204	dee,	dee	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
204-6	BO089	204	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
204-7	BO089	204	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
204-8	BO089	204	[le	le	linguistic	_	_	_	_	_	0-2(59)	_
204-9	BO089	204	dee]	dee	linguistic	_	_	_	_	_	0-3(59)	_
204-10	BO089	204	che	che	linguistic	_	_	_	_	_	_	_
204-11	BO089	204	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
204-12	BO089	204	che	che	linguistic	_	_	_	_	_	_	_
204-13	BO089	204	è	è	linguistic	_	_	_	_	_	_	_
204-14	BO089	204	il	il	linguistic	_	_	_	_	_	_	_
204-15	BO089	204	e::h	eh	linguistic	ProsodicLink=Yes	_	0x2	_	_	_	FP[66]
204-16	BO089	204	m::::h,	mh	linguistic	Intonation=WeaklyRising	End=565.753	0x4	_	_	_	FP[66]
205-0	BO087	205	[mh	mh	linguistic	_	Begin=562.354	_	_	_	0-2(59)	BC[19]
205-1	BO087	205	mh],	mh	linguistic	Intonation=WeaklyRising	End=562.895	_	_	_	0-2(59)	BC[19]
206-0	BO089	206	diciamo	diciamo	linguistic	_	Begin=565.867	_	_	_	_	_
206-1	BO089	206	il	il	linguistic	_	_	_	_	_	_	_
206-2	BO089	206	contenuto	contenuto	linguistic	_	_	_	_	_	_	_
206-3	BO089	206	generale,	generale	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
206-4	BO089	206	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
206-5	BO089	206	e:h	eh	linguistic	ProsodicLink=Yes	_	0x1	_	_	_	FP[67]
206-6	BO089	206	m:::h	mh	linguistic	_	_	0x3	_	_	_	FP[67]
206-7	BO089	206	delle	delle	linguistic	_	_	_	_	_	_	_
206-8	BO089	206	poesie	poesie	linguistic	_	_	_	_	_	_	_
206-9	BO089	206	di	di	linguistic	_	_	_	_	_	_	_
206-10	BO089	206	questo:	questo	linguistic	_	_	5x1	_	_	_	_
206-11	BO089	206	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
206-12	BO089	206	autore,	autore	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
206-13	BO089	206	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
206-14	BO089	206	eh	eh	linguistic	_	_	_	_	_	_	FP
206-15	BO089	206	cinese,	cinese	linguistic	Intonation=WeaklyRising	End=572.025	_	_	_	_	_
207-0	BO089	207	e:::h	eh	linguistic	_	Begin=572.234	0x3	_	_	_	FP
207-1	BO089	207	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
207-2	BO089	207	quindi	quindi	linguistic	_	_	_	_	_	_	_
207-3	BO089	207	in	in	linguistic	_	_	_	_	_	_	_
207-4	BO089	207	uscen	uscen	linguistic	_	_	_	_	_	_	_
207-5	BO089	207	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
207-6	BO089	207	ho	ho	linguistic	_	_	_	_	_	_	_
207-7	BO089	207	riportato	riportato	linguistic	_	_	_	_	_	_	_
207-8	BO089	207	anche	anche	linguistic	_	_	_	_	_	_	_
207-9	BO089	207	qui	qui	linguistic	_	_	_	_	_	_	_
207-10	BO089	207	i	i	linguistic	_	_	_	_	_	_	_
207-11	BO089	207	caratteri	caratteri	linguistic	_	_	_	_	_	_	_
207-12	BO089	207	del	del	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
207-13	BO089	207	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
207-14	BO089	207	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
207-15	BO089	207	contenuto:	contenuto	linguistic	_	_	8x1	_	_	_	_
207-16	BO089	207	m:h	mh	linguistic	_	_	0x1	_	_	_	FP
207-17	BO089	207	generale,	generale	linguistic	Intonation=WeaklyRising	End=578.347	_	_	_	_	_
208-0	BO089	208	e:::h	eh	linguistic	_	Begin=578.606	0x3	_	_	_	FP
208-1	BO089	208	ho	ho	linguistic	_	_	_	_	_	_	_
208-2	BO089	208	riportato	riportato	linguistic	_	_	_	_	_	_	_
208-3	BO089	208	il	il	linguistic	_	_	_	_	_	_	_
208-4	BO089	208	nome	nome	linguistic	_	_	_	_	_	_	_
208-5	BO089	208	della	della	linguistic	_	_	_	_	_	_	_
208-6	BO089	208	trauttrice,	trauttrice	linguistic	Intonation=WeaklyRising	End=580.894	_	_	_	_	_
209-0	BO089	209	buiatti	buiatti	linguistic	_	Begin=580.956	_	_	_	_	_
209-1	BO089	209	anna,	anna	linguistic	Intonation=WeaklyRising	End=582.121	_	_	_	_	_
210-0	BO089	210	e::h	eh	linguistic	_	Begin=582.267	0x2	_	_	_	FP
210-1	BO089	210	tutto	tutto	linguistic	_	_	_	_	_	_	_
210-2	BO089	210	in	in	linguistic	_	_	_	_	_	_	_
210-3	BO089	210	ton[do],	tondo	linguistic	Intonation=WeaklyRising	End=583.804	_	_	_	3-5(60)	_
211-0	BO087	211	[pe]rché	perché	linguistic	_	Begin=583.551	_	_	_	0-2(60)	_
211-1	BO087	211	ha	ha	linguistic	_	_	_	_	_	_	_
211-2	BO087	211	invertito	invertito	linguistic	_	_	_	_	_	_	_
211-3	BO087	211	il	il	linguistic	_	_	_	_	_	_	_
211-4	BO087	211	nome	nome	linguistic	_	_	_	_	_	_	_
211-5	BO087	211	e	e	linguistic	_	_	_	_	_	_	_
211-6	BO087	211	il	il	linguistic	_	_	_	_	_	_	_
211-7	BO087	211	congome?	congome	linguistic	Intonation=Rising	End=585.738	_	_	_	_	_
212-0	BO089	212	m::::::h,	mh	linguistic	Intonation=WeaklyRising	Begin=588.009|End=589.28	0x6	_	_	_	FP
213-0	BO089	213	perché	perché	linguistic	ProsodicLink=Yes	Begin=593.396	_	_	_	_	_
213-1	BO089	213	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
213-2	BO089	213	non	non	linguistic	_	_	_	_	_	_	_
213-3	BO089	213	si	si	linguistic	_	_	_	_	_	_	_
213-4	BO089	213	deve	deve	linguistic	_	_	_	_	_	_	_
